error_00,error_01,error_02,error_03,error_04,error_05,error_06,error_07,mean_absolute_error,iterations,learning_rate,hidden_neurons
3.8756561682173896e-07,-0.0028173430151040677,-0.011473278362839229,0.00010948098900054326,0.5173297243896582,-0.022107201308138064,-0.6310537365816324,-0.724348867774308,0.23865500249828717,50000,0.1,25
1.035234932222906e-07,-0.0008041420004224848,-0.0022369421540588052,0.0022113579995833854,0.6440197399610926,-0.01591414829990755,-0.18227070330606937,-0.28503329844635206,0.14156130446137244,50000,0.1,25
3.1504329304210543e-06,-0.002553529772946594,-0.012748724914975336,0.0004550740108607565,0.38628268688500933,-0.01418842684081715,-0.7299156682218745,-0.6927776448589171,0.2298656132422914,50000,0.1,30
4.663132494586719e-07,-0.002118765297650849,-0.00712203259719826,0.0006205101702638771,0.34797305152652513,-0.03524792687400069,-0.4732264304935176,-0.630757256251221,0.18713330494045338,50000,0.1,30
2.9088319597470047e-07,-0.0022263092204673836,-0.011941999690544013,0.0005500486355547451,0.4941102860270724,-0.014117144620135061,-0.7748928958208844,-0.6945105591313239,0.24904369175364724,50000,0.1,40
4.3436299335120054e-08,-0.0005554739648198778,-0.002010110195826002,0.0009638326673846453,0.7864482947538264,-0.011866130361337355,-0.1798838191594411,-0.4238311874286826,0.17569486149595215,50000,0.1,50
7.95240506779038e-09,-0.0005973638786855751,-0.003173722989660316,5.414034169648474e-06,0.588022631027329,-0.006281094246700109,-0.5543829774097268,-0.43048862230152446,0.1978689792300251,50000,0.1,65
1.7517887251905506e-08,-0.0016890922375456514,-0.006019245325446525,0.00034887544218442645,0.44568432823223714,-0.019844794030831347,-0.5982834491409078,-0.5843193496488237,0.20702364394698297,50000,0.1,65
1.5423900379119004e-08,-0.00030023550831303943,-0.0010359122351988527,0.00029975927700653937,0.8003838155231265,-0.004541560084134304,-0.14547590801549704,-0.28735947695953806,0.15492458537833934,50000,0.1,75
6.434019983458938e-10,-0.0006732920967684452,-0.002057615638410506,6.668342056481702e-05,0.5750395870098701,-0.01902912355278559,-0.21274146235606065,-0.4384730447455013,0.1560101011829204,50000,0.1,75
1.3650303110068762e-10,-0.0009505265199171153,-0.003596799548309256,3.8548279220451676e-05,0.48962043335544203,-0.020046481335926396,-0.42460122117690935,-0.6652347051102567,0.20051108943281054,50000,0.1,75
7.79097897307679e-10,-0.00032318791479047667,-0.0013669713527316178,5.3522154950025325e-05,0.7019232926571722,-0.006618906162724115,-0.35155868992638434,-0.3119225677082139,0.1717208923320081,50000,0.1,90
2.2513102493348924e-12,-0.0008667785969797601,-0.002890445943208693,2.3579231998027694e-06,0.4251767923876546,-0.027065215008995912,-0.4764907593854475,-0.5597161488396922,0.18652606226092872,50000,0.1,100
1.6225842891515185e-10,-0.0004506128779138774,-0.0024324689203542916,1.1540831689638154e-05,0.5091389937522257,-0.004792612626760139,-0.4505721956546788,-0.4786487833186501,0.18075590101806638,50000,0.1,100
1.4902434841701506e-09,-0.00030853825374623916,-0.0016743042273703736,7.69721668880674e-06,0.5200306321601935,-0.005877294720703954,-0.49467899507546975,-0.4470738476836475,0.18370641385350797,50000,0.1,120
1.9867441025667176e-11,-0.00039068964714735415,-0.001654946881129616,8.549327234264048e-06,0.6491080517739412,-0.009172391587763819,-0.41656077933971025,-0.6075900367510177,0.21056068066597644,50000,0.1,120
4.128697383976032e-12,-0.0012179417833743788,-0.006685373639192335,2.071728374020143e-05,0.22160835049067817,-0.014976944818135208,-0.7282400378259274,-0.5873608918869812,0.19501378221651972,50000,0.1,120
2.099680429523687e-10,-0.0008595759340612785,-0.005381835461240743,5.033723123548661e-06,0.30331565157495244,-0.009018852863595214,-0.7735457499418149,-0.5440923287013265,0.20452737855126035,50000,0.1,135
4.496403249731884e-13,-0.001706510623696178,-0.00979519808280079,1.675367960363161e-06,0.2476665931272899,-0.02471887472928003,-0.868238041358375,-0.8665651232938674,0.2523365020729649,50000,0.1,150
0.00016911837188904322,-0.9999909769399914,-0.9999930147907948,6.792383697229454e-05,1.2862232200538948e-05,-0.9999819955629594,-0.9999949121268825,-0.9999912893350577,0.6250252616495935,50000,0.1,150
9.554579349924097e-13,-0.0010412496580373735,-0.003981391597909183,1.1515359623626154e-06,0.3040781594026546,-0.030994330309704988,-0.5811842066604601,-0.8150044892787994,0.21703562230556045,50000,0.1,150
2.5932589409194406e-12,-0.00012558088886774284,-0.0006065068649912046,6.096266184085763e-07,0.7390032596077907,-0.0032131957424304325,-0.25309523532503186,-0.35471584580658605,0.1688450292331137,50000,0.1,175
1.1008971512183052e-12,-0.00036434366301411355,-0.0018341915152110721,5.468441770517529e-07,0.3605769948745482,-0.007952187917244861,-0.508976989229279,-0.536504887720269,0.17702626772060553,50000,0.1,175
7.439604488013174e-12,-0.0013054593777580474,-0.005224850273420526,6.913493774129975e-07,0.18702156722125352,-0.02242578122786891,-0.5951965741070153,-0.6275524307721854,0.17984091929203982,50000,0.1,200
4.5852210917018965e-12,-0.0008226568353470638,-0.003422887311211124,6.057832360628623e-06,0.4038699901128928,-0.009202613590576348,-0.4507449451452122,-0.34754213145721596,0.15195141028617518,50000,0.1,200
9.038949588813239e-10,-0.0011562784844232816,-0.0030786415219765982,9.529663637808383e-05,0.7938087203058515,-0.009513660889897716,-0.16431227968372072,-0.2507544993470272,0.15283992222164627,50000,0.1,250
8.881784197001252e-15,-0.0004718279063127327,-0.0027182894389197305,8.512772875501895e-08,0.3411156558759433,-0.010686540992845087,-0.739297653383733,-0.8017910642449786,0.23701013962130876,50000,0.1,250
5.750955267558311e-14,-0.0003436108777923474,-0.0012085650708240565,2.8593537937382507e-07,0.6938742516298009,-0.006626893677474869,-0.19416916474744114,-0.3847489448990562,0.16012146460472831,50000,0.1,300
5.551115123125783e-15,-0.0006164074545325462,-0.003598891070526712,6.536845442717265e-08,0.4513433475507962,-0.01382980945200117,-0.7634894217223255,-0.8703396935211921,0.26290220451747925,50000,0.1,300
5.708766792622555e-13,-2.849634669328241e-06,-1.2327102107754267e-06,1.1027079360736991e-08,0.999924410028964,-0.010310159530884072,-3.968033668074755e-05,-0.9093149435002874,0.23994916084616832,50000,0.1,350
1.056044141023449e-12,-1.7345574865272312e-06,-2.049441295277354e-06,1.1278192457719882e-07,0.9999487911204491,-0.0009231124253884051,-0.00028972115355017214,-0.37553002262710333,0.17208694301353167,50000,0.1,400
3.164135620181696e-12,-1.3721855613796002e-07,-1.1324609294881837e-07,1.4934514391828912e-07,0.9999724272889502,-0.0002849804427628409,-1.2883374198043272e-05,-0.07058103813164805,0.13385646613131455,50000,0.1,400
7.327471962526033e-15,-3.889899729187589e-05,-1.704662192533366e-05,2.2203017202571118e-10,0.999591054587339,-0.13039523805242212,-0.0005988007383238564,-0.9984558405254986,0.2661371099681048,50000,0.1,450
4.5075054799781356e-14,-2.5562582575376605e-05,-1.0992294052694938e-05,7.912870358950386e-11,0.9993427228933032,-0.16172766278201062,-0.0004810542326774293,-0.9771408238392414,0.26734110233787933,50000,0.1,450
1.9761969838327786e-14,-0.9999983941884554,-0.9999938668896258,4.725775326619441e-12,3.2128348745108504e-05,-0.9999999790934628,-0.9999831639275414,-0.9999999981568981,0.6250009413261842,50000,0.1,500
3.510525203864745e-13,-1.3063675764880916e-07,-6.252053205658758e-08,7.611046570765723e-09,0.9999748398470225,-0.0012416799508671518,-5.166068170241666e-06,-0.7893765249057253,0.22382480144255906,50000,0.1,500
2.137645616073769e-11,-0.1568549923547708,-0.04635416599139206,8.271844159635222e-07,0.9923234011433477,-0.9582780270684454,-0.023577706958074082,-0.9997157394093651,0.3971381075163985,50000,0.1,600
3.3306690738754696e-15,-0.9999978684426695,-0.9999838321817701,1.4805934256401088e-12,5.1230154534787076e-05,-0.9999999866429292,-0.9997099402465375,-0.999999991506152,0.6249678561470096,50000,0.1,600
0.0,-0.9999999998923303,-0.9999999996037254,5.329070518200751e-15,2.1979881481559715e-07,-0.9999999999969291,-0.9999999982060037,-0.9999999999999956,0.6250000271872256,50000,0.1,750
4.440892098500626e-16,-0.9999999707982314,-0.9999999733968614,5.943315839473939e-09,0.00024558429144239113,-0.9999999765674931,-0.9999999832950929,-0.9999999999984852,0.6250306867863653,50000,0.1,750
1.7120882489507494e-09,-1.860806968058949e-06,-8.53587140478633e-08,0.0025439182369796365,0.9999999942669433,-0.002407257709828835,-6.427459829795796e-10,-0.015388327224992131,0.12754268074490754,50000,0.1,900
0.9999999999224123,-3.231008955405134e-10,-2.58955094105205e-10,0.9999999995286326,0.9999999992707153,-4.130893755570314e-10,-1.3578617912074255e-10,-5.7565225580256244e-11,0.3749999999887821,50000,0.1,1000
3.142597293503968e-12,-0.9999997887899461,-0.9999988691605715,3.686051464057982e-11,1.1766161165382982e-06,-0.9999999942261613,-0.9999803253296949,-0.9999999764233402,0.6249975163232292,50000,0.1,1000
0.0002078259226342416,-0.9999999851149792,-0.9999999493050128,3.4122260572644336e-11,1.6366463739814208e-11,-0.9999999988767094,-0.9999995926956549,-0.9999768371931138,0.6250230236448242,50000,0.1,1250
0.999999999135958,-7.389461717128661e-09,-1.7343664088794436e-08,0.9999999998207638,0.9999999958196428,-1.5728402416113449e-09,-1.0977699648127017e-07,-3.848263218633877e-08,0.37500002116774483,50000,0.1,1250
0.009559652796313989,-0.9999999947245009,-0.9999999981049197,1.474511480359375e-06,1.0717071674548606e-10,-0.9999999533651376,-0.9999999996879971,-0.9999991583666599,0.6261950289580226,50000,0.1,1250
1.4348589940538226e-05,-0.9999999999924747,-0.9999999999979396,3.846013951758209e-09,1.113553693699032e-12,-0.9999999998939273,-0.9999999999997955,-0.9999999999190587,0.6250017940300331,50000,0.1,1500
6.506994598698412e-07,-0.999999997611194,-0.9999999976720624,2.1468251620859746e-09,8.272027507416624e-11,-0.9999999976398901,-0.999999997976847,-0.9999999249114108,0.6250000710925512,50000,0.1,1500
0.999999998567862,-5.524892670484624e-11,-5.967242560137983e-11,0.9999999998912608,0.9999999999982306,-6.355914473467199e-11,-9.383993954458912e-11,-2.7190113052969235e-09,0.37500000018108565,50000,0.1,1750
0.9999999999999998,-7.372519300804621e-15,-3.4330935318655903e-15,0.9999999999986529,0.9999999999999557,-5.272504627885586e-14,-1.260925495148394e-15,-1.0468302294050033e-15,0.37499999999983424,50000,0.1,1750
5.010206471922629e-09,-0.9999999999964317,-0.999999999998946,3.6254008684011296e-09,2.2251089859537387e-12,-0.9999999999493394,-0.9999999999998765,-0.9999999999928149,0.6250000010719051,50000,0.1,2000
4.506971751361277e-08,-0.9999999999903946,-0.9999999999978597,9.12682599496506e-08,1.619704370625641e-11,-0.9999999997054645,-0.9999999999998135,-0.9999999999928548,0.6250000170050701,50000,0.1,2000
1.3988810110276972e-14,-0.9999999999956661,-0.9999999999564158,2.220446049250313e-16,3.0264679651281767e-13,-0.9999999999999523,-0.9999999970993931,-0.9999999999816422,0.6249999996291733,50000,0.1,2000
5.186318041694449e-11,-0.9999999839552847,-0.9999999856563733,2.807357735168381e-08,3.0647656457105654e-07,-0.9999999787339457,-0.9999999874047615,-0.9999999992136321,0.6250000336957504,50000,0.1,2000
0.00781514041585285,-0.9999999993859849,-0.9999999998348503,2.100144318784025e-06,1.622686429669784e-10,-0.9999999869298135,-0.9999999999783837,-0.9999999863426017,0.6259771516492592,50000,0.1,2500
2.220446049250313e-16,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.625,50000,0.1,2500
0.9999999999998782,-1.4816897607937943e-15,-1.5758963468079077e-16,0.99999999984458,0.9999999999991845,-1.5725285876119573e-13,-2.6751444436126558e-18,-3.475372232249629e-18,0.3749999999804752,50000,0.1,3000
1.1357902491737626e-05,-0.9999999997067612,-0.9999999999730587,5.2923169242768964e-05,2.9783005839334464e-08,-0.9999999516605355,-0.9999999999995253,-0.9999999999484703,0.6250080327678865,50000,0.1,3000
4.884981308350689e-15,-0.9999999999999969,-0.9999999999999767,0.0,2.220446049250313e-16,-1.0,-0.9999999999985325,-0.9999999999998039,0.6249999999997894,50000,0.1,3500
0.9999999999999253,-9.350170603237046e-19,-2.7435129463510103e-19,0.9999999999999912,1.0,-1.924275821960164e-17,-3.812419971373708e-20,-6.244100789842028e-19,0.37499999999998956,50000,0.1,4000
1.0322853682964706e-12,-0.9999999999999989,-0.9999999999999989,3.1086244689504383e-15,0.0,-0.9999999999999984,-0.9999999999999993,-0.9999999999999876,0.6250000000001273,50000,0.1,4000
2.502281382099625e-07,-0.9999998430985253,-0.9999993054780879,9.305732961983892e-09,4.1328449884581175e-08,-0.9999999834512934,-0.9999837657263914,-0.9999976096904531,0.624997601038384,50000,0.1,5000
0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.625,50000,0.1,5000

